numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,class
0.013499,0.754707,0.866961,0.234108,0.354875,0.894152,0.073254,0.722085,0.543892,0.939119,-1
0.546346,0.896225,0.249573,0.2811,0.589101,0.376475,0.934514,0.24917,0.167373,0.439626,-1
0.010283,0.202332,0.435883,0.435929,0.56512,0.78345,0.915704,0.701613,0.665549,0.645238,-1
0.686758,0.518487,0.121207,0.666761,0.7996,0.457923,0.64616,0.793168,0.607817,0.138924,-1
0.550152,0.151892,0.875659,0.028608,0.449688,0.0253,0.325152,0.418295,0.001541,0.592786,1
0.7527,0.11957,0.330234,0.09456,0.967306,0.742023,0.646216,0.214897,0.580812,0.638032,-1
0.53292,0.034356,0.115178,0.72983,0.518584,0.858502,0.982601,0.470231,0.84264,0.594914,-1
0.641373,0.130763,0.776704,0.120758,0.633671,0.459608,0.466618,0.26,0.271069,0.506616,-1
0.024699,0.572281,0.449366,0.073788,0.520305,0.144806,0.446394,0.817032,0.592008,0.974033,-1
0.584803,0.498607,0.636124,0.325779,0.326372,0.269546,0.914025,0.670295,0.705235,0.147506,-1
0.464628,0.403183,0.00446,0.047869,0.408639,0.583502,0.233765,0.824525,0.087567,0.347161,-1
0.275698,0.781692,0.493231,0.486739,0.53345,0.029226,0.612429,0.928093,0.535525,0.871281,1
0.636624,0.479651,0.230824,0.141791,0.467954,0.282023,0.642263,0.030152,0.590559,0.843583,-1
0.137864,0.476592,0.170183,0.411939,0.825331,0.65911,0.195186,0.701694,0.479449,0.442512,-1
0.578546,0.675682,0.971198,0.91492,0.403141,0.159858,0.38332,0.298301,0.911539,0.561276,-1
0.869114,0.586915,0.416707,0.854116,0.839591,0.241239,0.041515,0.300449,0.248654,0.14479,-1
0.082607,0.080465,0.586827,0.817398,0.838116,0.121132,0.691094,0.570896,0.938967,0.93276,-1
0.63174,0.891776,0.579883,0.189717,0.746674,0.840292,0.558958,0.124526,0.359506,0.66659,-1
0.703578,0.543858,0.839743,0.161845,0.085672,0.420434,0.441768,0.486008,0.410736,0.566584,-1
0.793859,0.343662,0.102741,0.853258,0.999321,0.415597,0.900998,0.80252,0.058839,0.896127,-1
0.235255,0.152055,0.726546,0.834772,0.251731,0.166997,0.971809,0.735836,0.125487,0.057385,-1
0.93459,0.530532,0.213498,0.84881,0.634293,0.603695,0.677967,0.449324,0.720351,0.03075,-1
0.440873,0.45744,0.237342,0.560483,0.718441,0.464073,0.718281,0.165315,0.928169,0.215493,-1
0.91677,0.173136,0.461237,0.024929,0.142047,0.093398,0.669578,0.247147,0.470502,0.255063,1
0.429571,0.463405,0.073083,0.285117,0.813277,0.263391,0.520078,0.273745,0.723328,0.156285,-1
0.203052,0.195906,0.829019,0.19484,0.948342,0.788922,0.778853,0.354382,0.487266,0.621833,-1
0.458745,0.572888,0.695345,0.534636,0.015264,0.628799,0.416083,0.974188,0.469749,0.710011,-1
0.244493,0.008414,0.011847,0.610455,0.861314,0.961589,0.479922,0.979972,0.380977,0.680877,-1
0.111039,0.948671,0.704682,0.417905,0.374611,0.748728,0.05451,0.189052,0.591544,0.664591,-1
0.705344,0.264278,0.084626,0.756811,0.4284,0.126664,0.806113,0.325222,0.313529,0.843513,-1
0.74492,0.00397,0.447002,0.294701,0.928505,0.71387,0.387307,0.115132,0.503477,0.436852,-1
0.503571,0.52552,0.204185,0.922758,0.019529,0.449355,0.499939,0.9905,0.040542,0.443788,-1
0.849267,0.043609,0.931968,0.008318,0.783504,0.78446,0.164288,0.777528,0.992246,0.881962,-1
0.143685,0.952771,0.189623,0.524263,0.60636,0.082557,0.303046,0.371023,0.870667,0.962573,1
0.445035,0.40908,0.613267,0.993596,0.203917,0.610816,0.863749,0.809244,0.020654,0.096318,-1
0.596812,0.36534,0.806711,0.708416,0.641865,0.968861,0.50187,0.523941,0.627009,0.916751,-1
0.971066,0.84506,0.327656,0.513582,0.495753,0.641304,0.099639,0.241878,0.128039,0.245897,-1
0.042464,0.770074,0.344737,0.349276,0.160441,0.300466,0.763705,0.978176,0.067741,0.483127,-1
0.166274,0.200431,0.718001,0.751653,0.707262,0.753638,0.229916,0.472748,0.988022,0.660092,-1
0.127345,0.744017,0.618173,0.160908,0.215734,0.02299,0.998078,0.979008,0.87629,0.02527,1
0.316878,0.003653,0.775111,0.490827,0.17979,0.978451,0.856563,0.484873,0.853596,0.670306,-1
0.018535,0.87333,0.850692,0.298498,0.051734,0.492854,0.459762,0.711115,0.26604,0.321447,-1
0.875076,0.910301,0.723989,0.648114,0.776626,0.048314,0.15478,0.838651,0.569744,0.943108,1
0.431772,0.799493,0.005541,0.4952,0.962251,0.652752,0.572468,0.126826,0.460334,0.452888,-1
0.874472,0.509876,0.352173,0.99914,0.192685,0.400906,0.497214,0.927699,0.565265,0.359468,-1
0.000075,0.30375,0.013967,0.490329,0.634682,0.875885,0.996198,0.12058,0.805612,0.004031,-1
0.767787,0.499474,0.031185,0.026909,0.104349,0.191768,0.64864,0.496189,0.748123,0.824653,-1
0.813817,0.271858,0.022312,0.243831,0.89609,0.947001,0.286423,0.936089,0.053848,0.450015,-1
0.293798,0.783677,0.116663,0.95847,0.056463,0.830125,0.897343,0.451166,0.522634,0.757562,-1
0.710381,0.323601,0.228635,0.202436,0.182905,0.496924,0.099719,0.869476,0.410027,0.361594,-1
0.743191,0.643036,0.128571,0.714349,0.902443,0.540462,0.861501,0.570712,0.221973,0.403853,-1
0.919887,0.365149,0.111111,0.684644,0.740132,0.587132,0.288171,0.539652,0.281203,0.343737,-1
0.536909,0.72775,0.109959,0.688036,0.313623,0.473104,0.362216,0.807435,0.10593,0.543902,-1
0.983037,0.327236,0.8632,0.284753,0.521783,0.05209,0.393803,0.236472,0.28578,0.441619,1
0.355811,0.278691,0.841055,0.99641,0.355446,0.938767,0.689377,0.516673,0.711544,0.624706,-1
0.447939,0.888265,0.644487,0.060332,0.011318,0.649403,0.004493,0.127687,0.984939,0.096274,-1
0.166872,0.654656,0.145059,0.096893,0.390779,0.425071,0.8024,0.099921,0.763195,0.834053,-1
0.724844,0.048811,0.831325,0.163108,0.709182,0.041515,0.164284,0.407508,0.982746,0.612132,-1
0.37889,0.952733,0.362802,0.453249,0.614578,0.167268,0.504918,0.246362,0.048909,0.155814,-1
0.631072,0.022656,0.80781,0.499947,0.84412,0.137542,0.543666,0.802571,0.507265,0.509737,-1
0.029549,0.247949,0.195538,0.249318,0.349329,0.190938,0.41084,0.179037,0.651112,0.996968,-1
0.592921,0.039351,0.975376,0.968653,0.955758,0.359966,0.369394,0.215358,0.332081,0.07936,-1
0.35596,0.748853,0.518417,0.998623,0.837139,0.921158,0.578776,0.067061,0.682715,0.559966,-1
0.187245,0.314434,0.578176,0.802535,0.368013,0.968302,0.188565,0.680665,0.92597,0.924848,-1
0.332173,0.96745,0.451801,0.277667,0.652043,0.660678,0.032611,0.051416,0.223411,0.748314,-1
0.702385,0.635826,0.641669,0.578236,0.226215,0.670488,0.398142,0.237408,0.027991,0.29192,-1
0.769901,0.834925,0.943368,0.721852,0.02503,0.478876,0.008114,0.149257,0.476214,0.038745,1
0.67652,0.738564,0.803229,0.493038,0.705385,0.382607,0.108808,0.776136,0.436145,0.511268,-1
0.372622,0.558828,0.361038,0.865366,0.324501,0.323772,0.668779,0.65028,0.270749,0.430133,-1
0.931019,0.894877,0.076335,0.600887,0.212955,0.158725,0.330959,0.41181,0.66976,0.954201,-1
0.708405,0.912923,0.125076,0.37999,0.666317,0.471158,0.218654,0.498586,0.927472,0.287285,-1
0.45725,0.932804,0.633798,0.810644,0.906264,0.004957,0.670874,0.451974,0.319126,0.497194,1
0.423293,0.577648,0.217289,0.772677,0.140263,0.757886,0.805751,0.564621,0.16597,0.637007,-1
0.637326,0.213871,0.520716,0.595558,0.623495,0.515569,0.706508,0.582156,0.330455,0.621598,-1
0.154732,0.107139,0.49606,0.637867,0.433746,0.410631,0.356687,0.654147,0.190659,0.244375,-1
0.68261,0.94903,0.814271,0.539719,0.386287,0.02374,0.975082,0.47337,0.190058,0.935891,1
0.523484,0.088046,0.118028,0.12792,0.708693,0.676938,0.511537,0.574821,0.318662,0.598865,-1
0.858384,0.611916,0.135185,0.055287,0.97308,0.245802,0.048564,0.630846,0.968711,0.100245,-1
0.282697,0.075849,0.020555,0.403642,0.444098,0.892138,0.137439,0.585863,0.527342,0.773023,-1
0.028871,0.119613,0.584593,0.843485,0.684306,0.215115,0.498346,0.948605,0.465498,0.856796,-1
0.184189,0.946174,0.353666,0.456784,0.594336,0.07371,0.490325,0.092406,0.092901,0.980612,1
0.303905,0.893519,0.130299,0.942936,0.323888,0.650383,0.656867,0.111288,0.249993,0.123913,-1
0.384756,0.381581,0.966006,0.857537,0.832317,0.623928,0.966205,0.513524,0.066666,0.556674,-1
0.096844,0.886512,0.197804,0.510603,0.606043,0.783115,0.971608,0.692606,0.242448,0.898868,-1
0.259216,0.328583,0.546385,0.672391,0.846759,0.242154,0.536773,0.851551,0.692105,0.008713,-1
0.712901,0.167521,0.734208,0.813657,0.662238,0.080031,0.415865,0.539098,0.593757,0.030721,1
0.312127,0.405148,0.800843,0.021405,0.644287,0.699868,0.398651,0.620184,0.003349,0.746208,-1
0.677877,0.690721,0.307032,0.274819,0.070198,0.238633,0.870861,0.798326,0.03024,0.77383,-1
0.486535,0.415695,0.104706,0.498779,0.56976,0.714559,0.081428,0.450026,0.764891,0.084906,-1
0.389368,0.443973,0.875197,0.809249,0.855198,0.307772,0.625242,0.752453,0.512908,0.412323,-1
0.555838,0.338603,0.409942,0.966781,0.302198,0.77285,0.256703,0.882559,0.612383,0.142898,-1
0.325821,0.269741,0.725829,0.117815,0.22342,0.789935,0.150662,0.45111,0.026662,0.156961,-1
0.453752,0.390522,0.810196,0.050443,0.408844,0.398728,0.768678,0.587218,0.735849,0.297183,-1
0.983392,0.281619,0.708295,0.059555,0.378015,0.118096,0.106142,0.001753,0.561953,0.958225,-1
0.347611,0.042259,0.069183,0.009086,0.146367,0.039532,0.96641,0.491088,0.709357,0.952469,1
0.92638,0.960729,0.315765,0.715445,0.640537,0.967379,0.099046,0.271191,0.879755,0.8531,-1
0.991628,0.16279,0.602727,0.540608,0.085888,0.450324,0.258638,0.096891,0.115135,0.488217,-1
0.834083,0.708622,0.36484,0.276061,0.25376,0.460388,0.086998,0.678746,0.460278,0.967884,-1
0.409488,0.800952,0.870507,0.485622,0.807466,0.196575,0.934207,0.582311,0.435295,0.395418,-1
0.205233,0.856973,0.005195,0.437488,0.676467,0.454968,0.44274,0.719488,0.126655,0.335511,-1
0.249543,0.478619,0.880686,0.340871,0.359888,0.665542,0.694384,0.122343,0.290794,0.791375,-1
0.440747,0.889209,0.553912,0.572852,0.896593,0.764276,0.622867,0.84528,0.206924,0.25325,-1
0.231111,0.264683,0.538881,0.965036,0.413018,0.778539,0.027973,0.256219,0.49494,0.708758,-1
0.36635,0.915368,0.193088,0.561087,0.2862,0.351417,0.0816,0.351842,0.75092,0.005265,-1
0.956809,0.325919,0.882541,0.864887,0.042699,0.429256,0.525936,0.031616,0.557714,0.794468,-1
0.878692,0.258878,0.894541,0.800075,0.80007,0.264574,0.552177,0.971825,0.253304,0.404413,-1
0.003546,0.108805,0.832574,0.985889,0.882106,0.537576,0.47929,0.101229,0.227357,0.324328,-1
0.301901,0.362524,0.041837,0.608035,0.879271,0.333376,0.081148,0.956873,0.549724,0.768804,-1
0.623747,0.795658,0.966183,0.998746,0.948676,0.503815,0.632399,0.920407,0.38712,0.74142,-1
0.226091,0.100834,0.107596,0.925077,0.261882,0.433455,0.244802,0.545938,0.050231,0.640991,-1
0.588584,0.19891,0.968154,0.671999,0.812171,0.775106,0.773313,0.699458,0.13779,0.258845,-1
0.065163,0.99718,0.412952,0.966049,0.025119,0.443469,0.802153,0.862584,0.252334,0.781336,-1
0.686423,0.809158,0.852428,0.050691,0.907115,0.193618,0.933663,0.800352,0.190512,0.431987,-1
0.31829,0.786298,0.446257,0.246364,0.586439,0.867523,0.645358,0.460809,0.535696,0.721943,-1
0.152395,0.295575,0.761609,0.82221,0.711827,0.785594,0.342659,0.834923,0.769665,0.000834,-1
0.547837,0.236582,0.449544,0.204204,0.075749,0.475814,0.296124,0.946893,0.581276,0.453714,-1
0.848956,0.371577,0.14911,0.442853,0.216413,0.670652,0.93308,0.820322,0.081959,0.729689,-1
0.395982,0.151354,0.993985,0.475542,0.456704,0.227432,0.365631,0.344062,0.379775,0.636436,-1
0.342466,0.584115,0.427002,0.322241,0.583588,0.822623,0.131714,0.377347,0.045646,0.429603,-1
0.553178,0.004466,0.0595,0.742667,0.02209,0.18166,0.345653,0.137241,0.697598,0.070466,-1
0.127308,0.261726,0.722147,0.61763,0.168837,0.496124,0.882506,0.118399,0.39265,0.838118,-1
0.46364,0.732988,0.708885,0.972392,0.416684,0.077719,0.830055,0.236955,0.05309,0.048447,1
0.136713,0.564507,0.224063,0.976277,0.110412,0.247392,0.347773,0.064222,0.456656,0.551424,-1
0.706341,0.808313,0.803265,0.78691,0.150471,0.767821,0.778492,0.43442,0.721626,0.616625,-1
0.348448,0.318388,0.73001,0.881403,0.524827,0.623368,0.511135,0.152185,0.941606,0.755779,-1
0.424633,0.836977,0.343378,0.668246,0.655989,0.724494,0.728119,0.284136,0.035223,0.717734,-1
0.743683,0.086643,0.396122,0.105954,0.94998,0.769804,0.96541,0.653778,0.727764,0.088064,-1
0.893354,0.603533,0.940131,0.686529,0.315605,0.410546,0.934284,0.745801,0.270635,0.661014,1
0.108817,0.733287,0.387977,0.158202,0.065718,0.417157,0.509513,0.605098,0.316467,0.569598,-1
0.309412,0.66028,0.618084,0.462803,0.537848,0.398657,0.277645,0.344121,0.72949,0.369852,-1
0.182747,0.566053,0.089799,0.514395,0.890599,0.942302,0.800494,0.171518,0.839843,0.202826,-1
0.170125,0.292229,0.636939,0.128855,0.896506,0.757486,0.412846,0.063098,0.204827,0.393644,-1
0.445977,0.010866,0.778601,0.876027,0.60381,0.4746,0.210152,0.216315,0.668257,0.497292,-1
0.163181,0.94059,0.278824,0.129562,0.562015,0.382283,0.052807,0.680639,0.900476,0.737851,-1
0.423195,0.665277,0.197842,0.662953,0.872652,0.316611,0.220248,0.222981,0.535915,0.899268,-1
0.332885,0.954204,0.593103,0.827487,0.751723,0.640421,0.482917,0.769834,0.023031,0.164889,-1
0.727371,0.505034,0.274784,0.45843,0.07867,0.282766,0.156141,0.132011,0.774023,0.838718,-1
0.409463,0.855704,0.915637,0.015003,0.703948,0.925848,0.380827,0.145007,0.70075,0.748331,-1
0.211128,0.976024,0.31654,0.158318,0.12949,0.923536,0.805766,0.595381,0.691073,0.877735,-1
0.591472,0.157854,0.585861,0.615925,0.740315,0.471393,0.780268,0.113661,0.599528,0.124079,-1
0.510086,0.693028,0.391865,0.144057,0.618589,0.998194,0.499165,0.625564,0.371281,0.246386,-1
0.755965,0.145362,0.672745,0.066704,0.321675,0.053938,0.561234,0.509684,0.603155,0.074498,1
0.963072,0.487281,0.259091,0.897646,0.951678,0.98597,0.533385,0.620782,0.174909,0.884883,-1
0.036875,0.948624,0.68966,0.106442,0.62497,0.044907,0.174092,0.128695,0.20341,0.805182,1
0.375536,0.596558,0.135132,0.106778,0.696094,0.883449,0.418337,0.284369,0.018135,0.975274,-1
0.959139,0.678225,0.228335,0.975517,0.071761,0.607104,0.411606,0.863175,0.805082,0.528876,-1
0.355205,0.874531,0.816359,0.469359,0.828497,0.02529,0.291328,0.023465,0.085324,0.841332,1
0.844422,0.362661,0.173578,0.324366,0.423661,0.718856,0.930572,0.543018,0.99187,0.757218,-1
0.992959,0.010387,0.159165,0.099077,0.75642,0.185878,0.001249,0.010918,0.983021,0.022112,-1
0.013858,0.936627,0.673094,0.466981,0.525771,0.117521,0.893692,0.226422,0.921135,0.018347,-1
0.487102,0.895229,0.706402,0.657284,0.970612,0.771258,0.798016,0.224144,0.482659,0.282614,-1
0.404044,0.563339,0.330695,0.977915,0.52627,0.196824,0.552532,0.456507,0.418845,0.567074,-1
0.915646,0.448495,0.305409,0.09135,0.94785,0.493716,0.278648,0.435818,0.917942,0.314287,-1
0.584612,0.141776,0.166395,0.027128,0.428638,0.366101,0.823822,0.800855,0.030595,0.034153,-1
0.748924,0.4257,0.904195,0.14578,0.467812,0.535628,0.238459,0.323686,0.003029,0.898577,-1
0.818997,0.948298,0.743315,0.273749,0.142556,0.384426,0.924087,0.824136,0.250405,0.87237,-1
0.863802,0.967996,0.334394,0.629769,0.832827,0.854714,0.354146,0.590375,0.319128,0.358526,-1
0.744615,0.992053,0.499032,0.597821,0.790349,0.718722,0.921516,0.508247,0.39609,0.89953,-1
0.770928,0.924611,0.792943,0.773501,0.585724,0.959577,0.185134,0.238991,0.979772,0.206386,-1
0.464465,0.824661,0.737944,0.438396,0.897906,0.042341,0.639186,0.029927,0.128296,0.212027,1
0.497944,0.280954,0.918996,0.885373,0.208751,0.192427,0.820363,0.936433,0.02901,0.009513,1
0.339253,0.237063,0.941417,0.026802,0.252345,0.589228,0.700194,0.732533,0.419867,0.247635,1
0.08423,0.358173,0.8284,0.933475,0.955415,0.295142,0.619751,0.713691,0.951934,0.642291,-1
0.547448,0.500086,0.033934,0.355706,0.64324,0.208686,0.642963,0.086687,0.873052,0.812205,-1
0.93675,0.81426,0.215158,0.61703,0.417359,0.805331,0.902921,0.101099,0.283426,0.268594,-1
0.540257,0.560095,0.00615,0.307587,0.420054,0.62685,0.953896,0.423762,0.65409,0.452407,-1
0.371714,0.872229,0.657584,0.967125,0.659776,0.630808,0.122318,0.176317,0.688669,0.607315,-1
0.859326,0.887305,0.839704,0.980481,0.795513,0.613408,0.564802,0.246693,0.968075,0.655255,-1
0.523257,0.627726,0.576464,0.520951,0.771596,0.983921,0.023683,0.914019,0.057957,0.272732,-1
0.407026,0.491654,0.003857,0.894384,0.102944,0.475716,0.84391,0.974312,0.93155,0.985026,-1
0.437998,0.746388,0.88332,0.649919,0.470609,0.7214,0.543912,0.668601,0.108487,0.25201,-1
0.162537,0.969807,0.900424,0.438458,0.775189,0.557322,0.372014,0.05849,0.916085,0.429357,-1
0.593316,0.350545,0.228987,0.689373,0.978889,0.030941,0.724653,0.594868,0.717305,0.883864,1
0.521488,0.326715,0.521214,0.627168,0.653527,0.204096,0.83923,0.527546,0.933213,0.918633,-1
0.277353,0.41536,0.915988,0.116276,0.740317,0.332448,0.729556,0.316563,0.722239,0.035455,-1
0.902732,0.726323,0.251097,0.972778,0.357107,0.978475,0.22304,0.154947,0.409356,0.206477,-1
0.250211,0.546281,0.972801,0.151114,0.689724,0.219919,0.143932,0.188694,0.221616,0.538815,-1
0.012922,0.268351,0.200048,0.052089,0.846697,0.751043,0.014735,0.629061,0.758999,0.053954,-1
0.868503,0.592641,0.603904,0.82141,0.70209,0.259169,0.107612,0.067036,0.478753,0.343628,-1
0.187855,0.361769,0.67892,0.147115,0.001155,0.67848,0.649089,0.307729,0.505144,0.946326,-1
0.399358,0.166551,0.226578,0.716611,0.550436,0.477135,0.485154,0.596792,0.393652,0.269931,-1
0.539138,0.270403,0.446444,0.172355,0.990824,0.988087,0.461003,0.380681,0.318198,0.388493,-1
0.575189,0.781715,0.583736,0.387746,0.182522,0.430224,0.212098,0.662293,0.142025,0.702332,-1
0.225531,0.942304,0.148849,0.965608,0.479134,0.93148,0.443103,0.533349,0.2477,0.173953,-1
0.546964,0.003534,0.981668,0.600138,0.389111,0.822212,0.171786,0.800747,0.000727,0.056577,-1
0.04042,0.30184,0.948738,0.91476,0.212005,0.243632,0.809664,0.507349,0.605943,0.901951,1
0.281416,0.709926,0.542347,0.433586,0.98054,0.756421,0.454339,0.075426,0.578869,0.369815,-1
0.660165,0.782153,0.696257,0.819763,0.36424,0.948399,0.884977,0.285949,0.428291,0.428649,-1
0.116589,0.301486,0.48207,0.541822,0.413523,0.852457,0.62772,0.127316,0.655305,0.917673,-1
0.332646,0.005464,0.133324,0.846995,0.102873,0.38772,0.128198,0.997083,0.182125,0.88052,-1
0.640289,0.470169,0.831492,0.731658,0.416556,0.634492,0.71034,0.879139,0.585939,0.34425,-1
0.501179,0.179865,0.54061,0.422477,0.199562,0.919131,0.181912,0.021965,0.424622,0.331799,-1
0.28748,0.937403,0.696697,0.40215,0.549988,0.806128,0.875543,0.651789,0.788165,0.405406,-1
0.855983,0.973624,0.937168,0.93092,0.177381,0.824816,0.688091,0.224147,0.419178,0.252716,1
0.065335,0.405565,0.126762,0.295226,0.805765,0.266127,0.540312,0.2706,0.135023,0.071223,-1
0.583774,0.351641,0.42405,0.139332,0.411996,0.605332,0.252841,0.67184,0.31108,0.371357,-1
0.608613,0.831,0.900352,0.451592,0.302065,0.98977,0.393913,0.087506,0.198048,0.410282,-1
0.145567,0.11359,0.525943,0.346929,0.822959,0.992266,0.360239,0.715594,0.335125,0.659401,-1
0.343231,0.022277,0.072184,0.239403,0.859467,0.202413,0.106738,0.725029,0.165512,0.386392,-1
0.753628,0.659417,0.428804,0.377336,0.287998,0.706462,0.235801,0.803936,0.681185,0.750584,-1
0.89233,0.494143,0.929804,0.828016,0.757995,0.604784,0.925422,0.75917,0.931687,0.437681,-1
0.840577,0.825239,0.836681,0.674594,0.691449,0.212093,0.641525,0.971328,0.078297,0.230657,-1
0.996838,0.46561,0.101886,0.515329,0.26835,0.773821,0.1074,0.500653,0.302967,0.478468,-1
0.216947,0.481324,0.777315,0.94124,0.57756,0.471742,0.347184,0.515797,0.873677,0.898714,-1
0.141489,0.879917,0.931394,0.884544,0.625789,0.258387,0.176377,0.507614,0.498125,0.76606,-1
0.298107,0.963719,0.073867,0.964709,0.720238,0.993773,0.566464,0.997869,0.380129,0.292159,-1
0.777434,0.344571,0.880228,0.864867,0.971613,0.31592,0.289756,0.467702,0.132668,0.907685,-1
0.747253,0.322217,0.36901,0.517615,0.542839,0.280673,0.971754,0.337933,0.543628,0.491207,-1
0.514025,0.941461,0.666547,0.400505,0.42487,0.694111,0.599888,0.623691,0.671226,0.146964,-1
0.128234,0.809745,0.537855,0.487924,0.224974,0.135665,0.007824,0.465934,0.542446,0.473713,-1
0.915081,0.940028,0.051813,0.59348,0.865855,0.350953,0.363092,0.9841,0.907065,0.964894,-1
0.690342,0.011895,0.057607,0.696823,0.517821,0.164783,0.112348,0.685263,0.769995,0.077233,-1
0.578834,0.560742,0.691624,0.878144,0.213182,0.527,0.70368,0.158925,0.384297,0.957009,-1
0.216705,0.52017,0.414542,0.195098,0.75529,0.222735,0.120132,0.652037,0.775635,0.942613,-1
0.006008,0.081636,0.242776,0.008932,0.957624,0.135451,0.374842,0.790497,0.816037,0.906463,-1
0.9588,0.088699,0.922867,0.193049,0.29545,0.493249,0.578163,0.641391,0.141019,0.662057,1
0.366883,0.757417,0.978508,0.39774,0.478659,0.018671,0.57402,0.210591,0.470705,0.961975,1
0.051634,0.78151,0.405176,0.174551,0.654931,0.368246,0.929969,0.574229,0.954117,0.734461,-1
0.66592,0.228674,0.504763,0.62349,0.213539,0.234021,0.867487,0.14731,0.198861,0.85012,-1
0.457482,0.716119,0.040701,0.172549,0.908611,0.295059,0.540538,0.110854,0.50887,0.841977,-1
0.971452,0.337947,0.792322,0.753792,0.073974,0.177378,0.557191,0.028883,0.254423,0.103194,-1
0.420626,0.639058,0.325231,0.641349,0.517696,0.297051,0.326958,0.982149,0.105521,0.40413,-1
0.328151,0.539968,0.643003,0.46726,0.611888,0.02948,0.38244,0.686426,0.326796,0.366901,1
0.631378,0.730086,0.505527,0.850272,0.621379,0.940362,0.335128,0.62452,0.354951,0.339457,-1
0.70142,0.395102,0.892708,0.844927,0.323466,0.718249,0.289893,0.043812,0.244386,0.966351,-1
0.794725,0.724259,0.051237,0.243794,0.980597,0.118165,0.959362,0.111541,0.199968,0.4695,-1
0.815559,0.968036,0.119881,0.110327,0.149612,0.329484,0.127321,0.700217,0.635193,0.054368,-1
0.077253,0.664589,0.708801,0.765004,0.196941,0.153669,0.639389,0.333264,0.957265,0.036142,-1
